coverable,fecha,provincia,prima_dev,prima_dev_ipc,sa,sa_ipc,pagos,pagos_ipc,rva,ar,cant_stros_total,cant_stros_nro_stro,coste_medio
AUT,2023-05-01,cordoba,793462482,4437426002,638534851064,3570995755317,608241938,2243015888,114515724,8088,2839,2104,254581
AUT,2023-05-01,entre_rios,164160152,918062992,151944079819,849744791825,89717026,394209553,9927603,2400,648,491,153772
AUT,2023-05-01,corrientes,77861368,435438445,76643640326,428628310320,58542432,225704829,100000,1178,300,220,195474
AUT,2023-05-01,san_luis,57541515,321800014,60474611811,338203281681,77305305,239382546,100000,878,256,188,302364
AUT,2023-05-01,santa_fe,1228009328,6867622485,1011836816693,5658680918511,1049919269,3952994873,218404194,10335,4830,3340,262592
AUT,2023-05-01,jujuy,7725490,43204693,13596944493,76040690632,3880058,16518249,0,108,30,23,129335
AUT,2023-05-01,la_rioja,3829149,21414459,5138257207,28735619750,642801,2170901,0,53,10,7,64280
AUT,2023-05-01,mendoza,197859938,1106528552,205188698603,1147514455197,227469894,740976851,174065594,2077,767,586,523514
AUT,2023-05-01,salta,21919076,122582086,28874788995,161481787159,9355918,28195875,195222,342,80,68,119389
AUT,2023-05-01,san_juan,25978192,145282593,56579703781,316421071927,12239542,51491949,0,337,75,67,163193
AUT,2023-05-01,chaco,106276955,594352106,104811002462,586153824305,65857656,262308162,39562310,1097,434,287,242903
AUT,2023-05-01,chubut,217692761,1217443135,303846416593,1699256136462,159647570,632833107,16638916,2563,833,671,211628
AUT,2023-05-01,santiago_del_estero,43697624,244378239,43189804548,241538278542,25318087,79228770,27939318,538,139,108,383146
AUT,2023-05-01,tucuman,24029116,134382427,54822794749,306595586781,29268838,95824985,30000,293,114,90,257007
AUT,2023-05-01,tierra_del_fuego,33556489,187664075,45846622008,256396486909,34824771,107708974,1005744,267,133,93,269402
AUT,2023-05-01,formosa,16957791,94836185,14924034303,83462418795,5741346,22767327,50000,203,64,49,90489
AUT,2023-05-01,la_pampa,136084920,761052717,112355282975,628345090186,113016937,447611941,3477727,1737,431,323,270289
AUT,2023-05-01,capital_federal,270899411,1515000613,420265047358,2350325432931,220957846,749518907,67680645,1761,908,666,317883
AUT,2023-05-01,misiones,73866961,413099797,85497675394,478144357193,45260357,167987963,75201,850,263,187,172378
AUT,2023-05-01,neuquen,85520588,478272527,64921115634,363070281953,56657085,216043508,244746,764,334,250,170364
AUT,2023-05-01,rio_negro,100457661,561807919,78340904607,438120233226,79757536,316672239,3782693,1116,430,332,194279
AUT,2023-05-01,santa_cruz,115078712,643575879,107084104552,598866110734,125744891,481963760,1510367,1436,375,297,339347
AUT,2023-06-01,buenos_aires,1740086981,9184834129,1649549168047,8706941404253,1362074548,5023126878,316247371,14801,6073,4398,276357
AUT,2023-06-01,catamarca,6081335,32099563,7375609434,38931242801,4473371,13215414,0,71,15,13,298224
AUT,2023-06-01,cordoba,825320167,4356350399,692635214490,3655989372024,550936507,1976363983,65722901,7821,2807,2036,219686
AUT,2023-06-01,entre_rios,170981419,902504275,167380149344,883495430521,128006335,446041444,14482181,2321,581,440,245247
AUT,2023-06-01,corrientes,81248124,428858289,84003908146,443404246472,42887453,151011946,46748126,1143,303,226,295826
AUT,2023-06-01,san_luis,60463591,319149583,69877509834,368839798983,60053028,178543119,14360990,856,241,195,308771
AUT,2023-06-01,santa_fe,1276121756,6735850937,1106971506546,5843012279099,970477572,3157229433,143727150,9957,4598,3184,242323
AUT,2023-06-01,jujuy,8225560,43417599,14747607740,77843424707,8918569,30294644,24185202,105,46,32,719647
AUT,2023-06-01,la_rioja,3950534,20852417,5207437759,27486816593,409937,1868386,0,51,9,7,45548
AUT,2023-06-01,mendoza,208091246,1098383896,215071497842,1135228319128,306809247,789755382,46384787,1994,722,542,489188
AUT,2023-06-01,salta,22922458,120993349,29387086264,155116102728,12451598,26718379,300840,332,71,54,179611
AUT,2023-06-01,san_juan,27770265,146581929,66676054439,351941312414,32218946,77403697,14360990,327,95,74,490315
AUT,2023-06-01,chaco,110456100,583028871,107255871014,566136858680,72534129,277270039,5168716,1058,388,280,200265
AUT,2023-06-01,chubut,224972040,1187487102,321602158504,1697537244628,177798075,717287784,20930077,2464,833,659,238569
AUT,2023-06-01,santiago_del_estero,45564411,240506097,47933050815,253008684360,16409918,57676530,9649305,523,120,98,217160
AUT,2023-06-01,tucuman,25080751,132385650,57447068730,303227252004,29738191,77074035,4696208,284,122,90,282249
AUT,2023-06-01,tierra_del_fuego,34357746,181353123,42641421365,225077472320,37440407,144259503,599689,256,148,104,257027
AUT,2023-06-01,formosa,17529360,92526576,15982782359,84363141243,6544634,25369226,0,194,47,37,139247
AUT,2023-06-01,la_pampa,141333980,746013913,123168169500,650127959470,101505866,345731164,1386456,1689,439,312,234378
AUT,2023-06-01,capital_federal,282469397,1490979756,393564676041,2077382499113,253500133,834359588,26284527,1708,897,652,311911
AUT,2023-06-01,misiones,77551264,409344777,92115508309,486220325435,70990387,265916370,32245691,827,206,140,501146
AUT,2023-06-01,neuquen,88498666,467129216,69727275121,368046803637,66321780,251182308,24746649,735,310,238,293769
AUT,2023-06-01,rio_negro,103621912,546955399,87142993080,459973518388,74758175,260205038,6947469,1080,390,297,209501
AUT,2023-06-01,santa_cruz,120254895,634750639,121371091497,640642305360,116060954,385803236,641235,1391,341,275,342235
AUT,2021-08-01,buenos_aires,542734207,9595757358,479768492573,8482498276343,644173561,5687749411,191314503,16031,6237,4724,133956
AUT,2021-08-01,catamarca,1751274,30963218,2349840807,41546122574,1080200,8523165,0,67,18,14,60011
AUT,2021-08-01,cordoba,239141910,4228124444,201323083142,3559472395854,184666680,2051287557,51707127,8236,2631,2012,89841
AUT,2021-08-01,entre_rios,48958532,865606365,48217219212,852499664312,24742293,389310459,30811,2408,588,468,42131
AUT,2021-08-01,corrientes,24935630,440871892,26898520230,475576564670,38045432,380580346,0,1158,337,249,112894
AUT,2021-08-01,san_luis,17504350,309483913,16507750902,291863619025,6495412,97359238,14417840,881,166,130,125983
AUT,2021-08-01,santa_fe,373759646,6608219471,309488851994,5471886324950,384197309,4135197551,78595027,10523,4654,3343,99439
AUT,2021-08-01,jujuy,1995671,35284259,3777628494,66789978266,1741793,26700177,14362690,93,52,36,309701
AUT,2021-08-01,la_rioja,738042,13048873,1318282228,23307755508,31002,349178,0,32,3,3,10334
AUT,2021-08-01,mendoza,55997631,990060460,68919143834,1218517947555,134109410,669692963,29872954,1821,568,421,288701
AUT,2021-08-01,salta,6262417,110722054,8063159041,142559867382,6635330,67334312,0,309,66,53,100535
AUT,2021-08-01,san_juan,9032392,159696336,17131321082,302888588606,22653714,93897128,39175190,361,95,68,650830
AUT,2021-08-01,chaco,32948534,582543231,44046453661,778758866320,195843088,479835682,39904143,1119,388,283,607595
AUT,2021-08-01,chubut,72192687,1276395510,50010900375,884212662581,79923876,789666753,13550,2662,827,675,96659
AUT,2021-08-01,santiago_del_estero,13075563,231181195,14262367339,252164342329,44458431,157529301,36582590,541,100,80,810410
AUT,2021-08-01,tucuman,6876647,121581863,17732212024,313512580122,6550985,93027154,1412265,291,108,85,73733
AUT,2021-08-01,tierra_del_fuego,8705168,153910830,7196197103,127231634592,7167172,112884011,7288250,241,120,84,120461
AUT,2021-08-01,formosa,5631654,99569909,5052890372,89337116851,1650547,26476602,71000,204,55,43,31300
AUT,2021-08-01,la_pampa,43098803,762004141,41281544304,729874166049,48663527,475155014,22000,1842,435,337,111920
AUT,2021-08-01,capital_federal,87096658,1539903652,174235141199,3080546780788,69426575,796701223,32150044,1794,903,671,112487
AUT,2021-08-01,misiones,21682068,383347624,26960456141,476671616273,10599186,167193597,23929557,799,203,148,170092
AUT,2021-08-01,neuquen,24287308,429409368,17461005626,308717542754,13767003,220766348,19723222,725,289,234,115883
AUT,2021-08-01,rio_negro,32610146,576560336,24950487367,441134566718,19435852,290966891,14360990,1163,349,285,96839
AUT,2021-08-01,santa_cruz,40594917,717734359,36481040755,644999348989,23654977,347897222,357000,1513,344,296,69802
AUT,2021-09-01,buenos_aires,545152257,9308361337,525861749048,8978980052444,558493880,5472625605,210915683,15572,6252,4715,123066
AUT,2021-09-01,catamarca,1802426,30776049,3151509364,53811367270,408716,4059542,0,66,23,17,17770
AUT,2021-09-01,cordoba,240267506,4102517777,214306225153,3659234246176,286223124,2028133210,12405056,8017,2687,2034,111138
AUT,2021-09-01,entre_rios,49158755,839375618,53599828267,915205925675,46049320,666991480,27294390,2347,664,496,110457
AUT,2021-09-01,corrientes,25021798,427241998,28214310422,481753485392,16546636,225385075,4590972,1136,300,233,70458
AUT,2021-09-01,san_luis,17448757,297933959,18004733429,307427080615,9645513,112545265,48423980,856,179,140,324410
AUT,2021-09-01,santa_fe,375410480,6410055865,307194548900,5245283064940,410683868,4344295201,167367332,10227,4731,3392,122183
AUT,2021-09-01,jujuy,2046314,34940396,3973340236,67843958580,576459,9032713,0,91,22,19,26202
AUT,2021-09-01,la_rioja,757396,12932382,1530435388,26131866115,348202,5332697,0,32,10,7,34820
AUT,2021-09-01,mendoza,56528152,965206478,71068814712,1213485237949,82214156,693918366,14360990,1775,593,451,162858
AUT,2021-09-01,salta,6351246,108446197,9941044656,169741271020,5225984,67207277,0,306,62,48,84290
AUT,2021-09-01,san_juan,8913258,152192021,17847187909,304737023587,6150394,72180574,0,343,89,73,69105
AUT,2021-09-01,chaco,33113498,565406095,40598393769,693209134298,27553309,320298807,0,1079,411,301,67039
AUT,2021-09-01,chubut,71659812,1223576561,51428917614,878138077469,47253183,703874936,30000,2579,878,728,53853
AUT,2021-09-01,santiago_del_estero,13162894,224753698,14961599996,255466209842,3420871,49857259,14541487,527,107,87,167872
AUT,2021-09-01,tucuman,6916916,118104899,20142998108,343937505529,4104956,60268845,0,280,113,88,36327
AUT,2021-09-01,tierra_del_fuego,8778204,149885989,7612928903,129989178516,10540670,150739338,0,235,126,84,83656
AUT,2021-09-01,formosa,5626484,96071059,5400388386,92210509100,3227383,27254509,6476049,200,68,54,142697
AUT,2021-09-01,la_pampa,43046343,735007441,43163330545,737004896605,27672737,414507068,14382990,1790,447,351,94084
AUT,2021-09-01,capital_federal,87233324,1489490929,191400269818,3268119820211,75088244,1009693887,17387390,1737,889,673,104022
AUT,2021-09-01,misiones,21794118,372130042,27892640385,476261036461,11543945,116238730,5747093,777,173,118,99948
AUT,2021-09-01,neuquen,24650632,420904437,19076787740,325732185112,19271469,288646144,80000,705,328,259,58998
AUT,2021-09-01,rio_negro,32697918,558310150,26756545100,456862445594,18231574,248507579,7956564,1128,346,289,75688
AUT,2021-09-01,santa_cruz,40384685,689560109,36620966170,625295384824,19485605,287129427,18182228,1466,320,276,117711
AUT,2021-10-01,buenos_aires,581954922,9599224144,545191877690,8992825517847,575917205,6150985428,360729586,16194,6837,5135,136996
AUT,2021-10-01,catamarca,1930263,31839295,4192723408,69158092038,420418,6545192,0,69,20,17,21020
AUT,2021-10-01,cordoba,256775812,4235463037,224003123024,3694884467228,470555205,2480381791,46986746,8337,2927,2259,176816
AUT,2021-10-01,entre_rios,52596221,867563575,48470016186,799502736745,70620849,754885145,7460437,2442,698,529,111864
AUT,2021-10-01,corrientes,26649401,439576297,29864086535,492601835019,14908734,200201762,14100,1191,318,242,46927
AUT,2021-10-01,san_luis,18621205,307152863,20709755516,341603067651,50170037,204940679,22414,889,217,173,231301
AUT,2021-10-01,santa_fe,400730850,6609971126,317983111765,5245064643575,469709320,4530560980,86859810,10629,5129,3645,108514
AUT,2021-10-01,jujuy,2158329,35601190,6252374522,103131604597,513891,7578741,0,97,27,19,19033
AUT,2021-10-01,la_rioja,819280,13513865,2297339888,37894138949,140967,2267850,0,35,4,4,35241
AUT,2021-10-01,mendoza,60328969,995113629,80699395662,1331119582587,162319121,889176054,0,1849,758,568,214141
AUT,2021-10-01,salta,6864515,113228786,12773745198,210700244236,18826920,233355281,0,326,113,94,166609
AUT,2021-10-01,san_juan,9401374,155073706,20190327347,333035209130,5967676,68759255,0,355,95,79,62817
AUT,2021-10-01,chaco,35368694,583399201,42660250383,703671870314,26275525,326910567,63361858,1124,469,347,191124
AUT,2021-10-01,chubut,75837055,1250916237,52885441136,872334244147,59478699,849921810,10589434,2677,1035,851,67698
AUT,2021-10-01,santiago_del_estero,14045303,231674305,16895449603,278686892649,7576939,105602715,4245800,552,131,102,90249
AUT,2021-10-01,tucuman,7417888,122356513,25296056861,417253145185,12473718,146366908,9050000,296,101,77,213106
AUT,2021-10-01,tierra_del_fuego,9419618,155374622,7673488511,126572581349,6100121,83142883,0,246,136,91,44853
AUT,2021-10-01,formosa,5968268,98445345,6041306966,99650089548,2462083,27052607,72000,210,51,43,49687
AUT,2021-10-01,la_pampa,45864053,756517946,44388709753,732182444478,34609726,448216882,45583,1859,452,354,76671
AUT,2021-10-01,capital_federal,93500129,1542264971,191147762782,3152942201838,89921431,1163279452,156428921,1808,1005,735,245124
AUT,2021-10-01,misiones,23376422,385589165,30513570987,503314944779,22254007,283120890,14420014,807,221,165,165945
AUT,2021-10-01,neuquen,26483680,436842810,22752674511,375300587438,31811956,227799562,5656726,737,318,257,117826
AUT,2021-10-01,rio_negro,34894771,575581888,29611052290,488428088410,24257883,344244601,38500,1178,419,339,57986
AUT,2021-10-01,santa_cruz,42732771,704868158,38153082842,629327088274,22915640,324655208,18100000,1520,390,332,105168
AUT,2021-11-01,buenos_aires,587380736,9449695403,585255922608,9415511496826,613271738,5863517227,251290923,15800,6946,5276,124469
AUT,2021-11-01,catamarca,1952593,31413049,4184198055,67314764986,792004,11499709,0,68,24,17,33000
AUT,2021-11-01,cordoba,258352217,4156332689,239366864827,3850899035422,402137266,2301782173,104449080,8118,2960,2253,171144
AUT,2021-11-01,entre_rios,52647760,846989477,50351455007,810046827686,27709115,354311028,15500,2382,675,540,41073
AUT,2021-11-01,corrientes,26780170,430835469,31709213765,510133183185,21535005,258967247,0,1163,316,244,68148
AUT,2021-11-01,san_luis,18780350,302135468,21504835727,345966645023,18724872,148453685,8753632,872,201,167,136708
AUT,2021-11-01,santa_fe,403021802,6483755618,339358039867,5459542402715,426447054,4055180630,123993175,10346,5090,3718,108141
AUT,2021-11-01,jujuy,2184637,35146138,5976698922,96152256196,1416374,20339723,0,96,28,23,50584
AUT,2021-11-01,la_rioja,841379,13535998,2176738588,35019051346,173244,2570826,0,35,4,3,43311
AUT,2021-11-01,mendoza,60823460,978518915,79542468514,1279667574228,75309902,537451956,21898707,1796,688,544,141291
AUT,2021-11-01,salta,7024383,113007275,13347808150,214737581038,3060019,36838369,2818595,322,87,68,67570
AUT,2021-11-01,san_juan,9598300,154416060,22004999054,354013199315,6945204,65719520,18100000,344,117,91,214061
AUT,2021-11-01,chaco,35645416,573458161,46155993844,742550863471,35936233,439571550,10296299,1099,455,329,101609
AUT,2021-11-01,chubut,75799408,1219449733,55485493730,892642490183,61102118,842911014,8494024,2601,971,804,71674
AUT,2021-11-01,santiago_del_estero,14155429,227730461,17108279211,275235488297,21733727,117595169,8288439,539,157,125,191223
AUT,2021-11-01,tucuman,7452695,119897859,26014813224,418522501953,5170406,51634062,0,289,130,97,39772
AUT,2021-11-01,tierra_del_fuego,9774025,157243096,20007028770,321870146251,7326429,92386879,138111,249,156,109,47849
AUT,2021-11-01,formosa,6015990,96784372,6673959161,107369676733,1247618,18384075,0,206,56,48,22278
AUT,2021-11-01,la_pampa,45858161,737759405,46384273491,746223393039,28270582,372493977,18000,1812,489,375,57849
AUT,2021-11-01,capital_federal,96723070,1556066622,198950902486,3200692957093,97289716,1059966892,54325183,1767,1031,762,147056
AUT,2021-11-01,misiones,23654469,380549599,30276499603,487083887720,16657221,209349965,67933149,790,239,176,353934
AUT,2021-11-01,neuquen,26986714,434158351,22554639880,362855740377,32164706,281505537,5845000,727,357,286,106469
AUT,2021-11-01,rio_negro,35039405,563708840,30851311582,496331378613,34179995,361529368,32572131,1146,482,397,138489
AUT,2021-11-01,santa_cruz,42562880,684745497,39212336984,630842329722,21530231,290339449,3269507,1477,399,343,62154
AUT,2021-12-01,buenos_aires,633970166,9822055153,609330510895,9440314663927,634897562,6173432643,384974552,16415,7126,5345,143119
AUT,2021-12-01,catamarca,2104041,32597771,4338702211,67219207587,2181104,28696512,0,72,17,15,128300
AUT,2021-12-01,cordoba,278331165,4312165220,247893266667,3840592910650,221934922,2151993050,166592186,8415,2800,2177,138759
AUT,2021-12-01,entre_rios,56633999,877426556,52398468915,811805786208,57962932,673998088,16304744,2473,748,575,99288
AUT,2021-12-01,corrientes,28819499,446498513,33745937061,522823424734,28886477,293369693,8625858,1208,326,247,115068
AUT,2021-12-01,san_luis,20272651,314082757,23304917758,361061448469,33819499,237585982,857535,911,260,216,133373
AUT,2021-12-01,santa_fe,433368800,6714152040,352771897055,5465470140374,525666551,4574695449,155805604,10737,5314,3816,128240
AUT,2021-12-01,jujuy,2353168,36457459,6249451022,96822304265,3585768,39316171,28721980,101,31,20,1042185
AUT,2021-12-01,la_rioja,916111,14193253,2323412488,35996465937,9241013,14294345,0,38,11,7,840092
AUT,2021-12-01,mendoza,65761326,1018835580,84645071857,1311400133123,110184204,753767481,29020509,1869,831,674,167514
