año,año_mes,cant_ocompra,cant_piezas_total,cant_piezas_prom,costo_pieza_prom_hist,monto_total_compras,ipc,monto_ipc,costo_prom_ipc,var_costo_prom_ipc,usd_blue,monto_usd,costo_prom_usd,var_costo_prom_usd,tipo_repuesto,var_costo_prom_%,var_costo_prom,var_cant_piezas,ipc_empalme_ipim,var_ipc,var_ipc_%
2023,2023-11-01,908,908,1,234003,212474739,3.93,835775254,920457,"2,37%",931,228222,251,"13,13%",Paragolpe Del,"15,49%",0.15,0.112745098,2816,0.13,"12,81%"
2023,2023-12-01,727,727,1,324560,235955750,3.14,739754884,1017541,"10,55%",965,244513,336,"33,81%",Paragolpe Del,"38,70%",0.39,-0.199339207,3533,0.25,"25,47%"
2024,2024-01-01,831,831,1,356197,296000251,2.6,769397594,925867,"-9,01%",1141,259421,312,"-7,18%",Paragolpe Del,"9,75%",0.1,0.1430536451,4261,0.21,"20,61%"
2024,2024-02-01,779,779,1,391361,304870585,2.3,699796579,898325,"-2,97%",1081,282026,362,"15,97%",Paragolpe Del,"9,87%",0.1,-0.06257521059,4825,0.13,"13,24%"
2024,2024-03-01,718,718,1,434666,312090251,2.07,645320652,898775,"0,05%",1001,311778,434,"19,94%",Paragolpe Del,"11,07%",0.11,-0.0783055199,5357,0.11,"11,01%"
2024,2024-04-01,802,802,1,425791,341484643,1.9,648799109,808975,"-9,99%",1004,340124,424,"-2,33%",Paragolpe Del,"-2,04%",-0.02,0.1169916435,5830,0.09,"8,83%"
2024,2024-05-01,857,857,1,418350,358526111,1.82,653869098,762974,"-5,69%",1119,320398,373,"-11,85%",Paragolpe Del,"-1,75%",-0.02,0.06857855362,6073,0.04,"4,18%"
2024,2024-06-01,633,633,1,450547,285196429,1.74,497367787,785730,"2,98%",1278,223158,352,"-5,70%",Paragolpe Del,"7,70%",0.08,-0.2613768961,6351,0.05,"4,58%"
2024,2024-07-01,917,918,1,434599,398962676,1.68,668810900,728550,"-7,28%",1416,281753,306,"-12,94%",Paragolpe Del,"-3,54%",-0.04,0.4502369668,6607,0.04,"4,03%"
2024,2024-08-01,883,883,1,434955,384066108,1.61,618051859,699943,"-3,93%",1340,286616,324,"5,76%",Paragolpe Del,"0,08%",0.0,-0.03812636166,6883,0.04,"4,17%"
2024,2024-09-01,782,783,1,435628,341097411,1.56,530501028,677522,"-3,20%",1243,274414,350,"7,97%",Paragolpe Del,"0,15%",0.0,-0.1132502831,7122,0.03,"3,47%"
2024,2024-10-01,831,831,1,448372,372597886,1.51,564303429,679064,"0,23%",1201,310239,373,"6,52%",Paragolpe Del,"2,93%",0.03,0.06130268199,7313,0.03,"2,69%"
2024,2024-11-01,708,708,1,457291,323762656,1.48,478725417,676164,"-0,43%",1124,288045,406,"8,98%",Paragolpe Del,"1,99%",0.02,-0.1480144404,7491,0.02,"2,43%"
2024,2024-12-01,598,598,1,456651,273077483,1.44,393149588,657440,"-2,77%",1105,247128,413,"1,58%",Paragolpe Del,"-0,14%",-0.0,-0.1553672316,7694,0.03,"2,70%"
2025,2025-01-01,770,770,1,472573,363881971,1.41,512548104,665645,"1,25%",1216,299245,388,"-5,96%",Paragolpe Del,"3,49%",0.03,0.2876254181,7864,0.02,"2,21%"
2025,2025-02-01,713,713,1,431989,308008163,1.38,423671705,594209,"-10,73%",1212,254132,356,"-8,29%",Paragolpe Del,"-8,59%",-0.09,-0.07402597403,8052,0.02,"2,40%"
2025,2025-03-01,632,632,1,449707,284214848,1.33,376888079,596341,"0,36%",1251,227190,359,"0,86%",Paragolpe Del,"4,10%",0.04,-0.1136044881,8353,0.04,"3,73%"
2025,2025-04-01,682,682,1,467682,318959163,1.29,411517754,603398,"1,18%",1263,252540,370,"3,01%",Paragolpe Del,"4,00%",0.04,0.07911392405,8585,0.03,"2,78%"
2025,2025-05-01,747,747,1,457421,341694094,1.27,434330352,581431,"-3,64%",1162,294056,393,"6,31%",Paragolpe Del,"-2,19%",-0.02,0.09530791789,8714,0.02,"1,50%"
2025,2025-06-01,696,696,1,459160,319575901,1.25,399744166,574344,"-1,22%",1181,270597,388,"-1,23%",Paragolpe Del,"0,38%",0.0,-0.06827309237,8855,0.02,"1,62%"
2025,2025-07-01,914,914,1,455287,416132816,1.23,510809208,558871,"-2,69%",1282,324596,355,"-8,66%",Paragolpe Del,"-0,84%",-0.01,0.3132183908,9023,0.02,"1,90%"
2025,2025-08-01,771,771,1,485310,374174622,1.2,450847926,584756,"4,63%",1329,281545,365,"2,82%",Paragolpe Del,"6,59%",0.07,-0.1564551422,9193,0.02,"1,88%"
2025,2025-09-01,776,776,1,508378,394501653,1.18,465673045,600093,"2,62%",1406,280584,361,"-0,98%",Paragolpe Del,"4,75%",0.05,0.006485084306,9384,0.02,"2,08%"
2025,2025-10-01,783,783,1,580071,454196340,1.15,523868451,669051,"11,49%",1462,310667,396,"9,73%",Paragolpe Del,"14,10%",0.14,0.009020618557,9603,0.02,"2,34%"
2025,2025-11-01,678,678,1,525256,356123808,1.13,400839502,591208,"-11,63%",1426,249614,368,"-7,21%",Paragolpe Del,"-9,45%",-0.09,-0.1340996169,9841,0.02,"2,47%"
2025,2025-12-01,704,704,1,542565,381966027,1.09,418032369,593795,"0,44%",1446,264003,375,"1,86%",Paragolpe Del,"3,30%",0.03,0.0383480826,10121,0.03,"2,85%"
2026,2026-01-01,772,772,1,550750,425179347,1.06,452292663,585871,"-1,33%",1448,293583,380,"1,41%",Paragolpe Del,"1,51%",0.02,0.09659090909,10413,0.03,"2,88%"
2026,2026-02-01,569,569,1,616999,351072524,1.03,362947982,637869,0.08875428355,1409,248999,437,0.1507240981,Paragolpe Del,"12,03%",0.12,-0.2629533679,10714,0.03,"2,90%"
2026,2026-03-01,754,754,1,542329,408916752,1.0,408916752,542329,-0.1497797645,1408,290361,385,-0.1199995531,Paragolpe Del,"-12,10%",-0.12,0.3251318102,11077,0.03,"3,38%"
2023,2023-01-01,477,478,1,92387,44161296,9.21,406638321,850701,-,366,120659,252,-,Paragolpe Tras,-,,-,1202,,-
2023,2023-02-01,365,365,1,99236,36221465,8.64,312796853,856969,"0,74%",375,96590,264,"4,84%",Paragolpe Tras,"7,41%",0.07,-0.2364016736,1282,0.07,"6,63%"
2023,2023-03-01,610,610,1,122248,74571624,8.02,598072890,980442,"14,41%",380,196241,321,"21,57%",Paragolpe Tras,"23,19%",0.23,0.6712328767,1381,0.08,"7,68%"
2023,2023-04-01,543,543,1,114402,62120355,7.4,459594037,846396,"-13,67%",419,148258,273,"-15,13%",Paragolpe Tras,"-6,42%",-0.06,-0.1098360656,1497,0.08,"8,40%"
2023,2023-05-01,494,494,1,130138,64288377,6.86,441330500,893378,"5,55%",477,134776,272,"-0,08%",Paragolpe Tras,"13,76%",0.14,-0.09023941068,1613,0.08,"7,77%"
2023,2023-06-01,494,494,1,130875,64652525,6.48,418902160,847976,"-5,08%",487,132756,268,"-1,50%",Paragolpe Tras,"0,57%",0.01,0,1709,0.06,"5,95%"
2023,2023-07-01,532,532,1,141279,75160940,6.09,457933953,860772,"1,51%",516,145660,273,"1,88%",Paragolpe Tras,"7,95%",0.08,0.07692307692,1818,0.06,"6,34%"
2023,2023-08-01,554,554,1,168689,93453840,5.42,506384764,914050,"6,19%",646,144665,261,"-4,63%",Paragolpe Tras,"19,40%",0.19,0.04135338346,2044,0.12,"12,44%"
2023,2023-09-01,552,552,1,190710,105272069,4.81,505919070,916518,"0,27%",733,143618,260,"-0,36%",Paragolpe Tras,"13,05%",0.13,-0.003610108303,2304,0.13,"12,75%"
2023,2023-10-01,470,470,1,216870,101929326,4.44,452305233,962347,"5,00%",912,111764,237,"-8,60%",Paragolpe Tras,"13,72%",0.14,-0.1485507246,2496,0.08,"8,30%"
2023,2023-11-01,553,553,1,271666,150231368,3.93,590939235,1068605,"11,04%",931,161365,291,"22,71%",Paragolpe Tras,"25,27%",0.25,0.1765957447,2816,0.13,"12,81%"
2023,2023-12-01,424,424,1,339473,143936924,3.14,451262758,1064296,"-0,40%",965,149157,351,"20,56%",Paragolpe Tras,"24,96%",0.25,-0.2332730561,3533,0.25,"25,47%"
2024,2024-01-01,511,511,1,393599,201129288,2.6,522798172,1023087,"-3,87%",1141,176274,344,"-1,94%",Paragolpe Tras,"15,94%",0.16,0.2051886792,4261,0.21,"20,61%"
2024,2024-02-01,488,488,1,434545,212058095,2.3,486755813,997449,"-2,51%",1081,196168,401,"16,53%",Paragolpe Tras,"10,40%",0.1,-0.04500978474,4825,0.13,"13,24%"
2024,2024-03-01,430,430,1,441500,189845069,2.07,392549730,912906,"-8,48%",1001,189655,441,"9,72%",Paragolpe Tras,"1,60%",0.02,-0.118852459,5357,0.11,"11,01%"
2024,2024-04-01,453,453,1,449677,203704069,1.9,387024779,854357,"-6,41%",1004,202892,447,"1,55%",Paragolpe Tras,"1,85%",0.02,0.05348837209,5830,0.09,"8,83%"
2024,2024-05-01,540,540,1,457407,247000103,1.82,450471331,834205,"-2,36%",1119,220732,408,"-8,73%",Paragolpe Tras,"1,72%",0.02,0.1920529801,6073,0.04,"4,18%"
2024,2024-06-01,353,353,1,467162,164908522,1.74,287591913,814706,"-2,34%",1278,129036,365,"-10,57%",Paragolpe Tras,"2,13%",0.02,-0.3462962963,6351,0.05,"4,58%"
2024,2024-07-01,494,494,1,456128,225327292,1.68,377732951,764641,"-6,15%",1416,159129,322,"-11,88%",Paragolpe Tras,"-2,36%",-0.02,0.3994334278,6607,0.04,"4,03%"
