fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,var_precio_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom,var_instal_prom_%
2024-02-01,DAEWOO,CABA,Puerta,57918,110336,53,12325,23481,11,1.91,0.050000000000000044,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,DAEWOO,CABA,Puerta,60814,104363,60,14544,24959,14,1.72,0.05000172657895652,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,DAEWOO,CABA,Puerta,63855,96652,57,15853,23996,14,1.51,0.05000493307462106,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,DAEWOO,CABA,Puerta,65771,91506,46,16963,23600,11,1.39,0.030005481168271952,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,DAEWOO,CABA,Puerta,65771,82670,54,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,DAEWOO,CABA,Puerta,65771,76887,54,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DAEWOO,CABA,Puerta,67744,72538,53,20708,22174,16,1.07,0.029998023444983257,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,DAEWOO,CABA,Puerta,67744,67744,51,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,DAIHATSU,CABA,Puerta,8564,22285,8,11308,29423,11,2.6,,,-,-,,-
2024-02-01,DAIHATSU,CABA,Puerta,8993,17132,8,12325,23481,11,1.91,0.050093414292386784,-0.26538461538461544,-26.54%,5.01%,0.08993632826317643,8.99%
2024-03-01,DAIHATSU,CABA,Puerta,9442,16204,9,14544,24959,14,1.72,0.04992772156121439,-0.09947643979057585,-9.95%,4.99%,0.1800405679513184,18.0%
2024-05-01,DAIHATSU,CABA,Puerta,9914,15007,8,15853,23996,14,1.51,0.04998940902351201,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,DAIHATSU,CABA,Puerta,10212,14208,7,16963,23600,11,1.39,0.03005850312689118,-0.07947019867549676,-7.95%,3.01%,0.07001829306755813,7.0%
2024-10-01,DAIHATSU,CABA,Puerta,10212,12836,8,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,DAIHATSU,CABA,Puerta,10212,11938,8,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DAIHATSU,CABA,Puerta,10518,11263,8,20708,22174,16,1.07,0.029964747356051813,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,DAIHATSU,CABA,Puerta,10518,10518,7,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,DODGE/CHRYSLER,CABA,Puerta,155527,404677,161,11308,29423,11,2.6,,,-,-,,-
2024-02-01,DODGE/CHRYSLER,CABA,Puerta,163304,311098,151,12325,23481,11,1.91,0.05000417933863566,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,DODGE/CHRYSLER,CABA,Puerta,171469,294256,171,14544,24959,14,1.72,0.0499987752902562,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,DODGE/CHRYSLER,CABA,Puerta,180042,272514,160,15853,23996,14,1.51,0.049997375618916484,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,DODGE/CHRYSLER,CABA,Puerta,185444,258005,130,16963,23600,11,1.39,0.030004110152075603,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,DODGE/CHRYSLER,CABA,Puerta,181466,228093,151,20279,25490,16,1.26,-0.021451219775242114,-0.09352517985611508,-9.35%,-2.15%,0.1954842893356128,19.55%
2025-01-01,DODGE/CHRYSLER,CABA,Puerta,181466,212135,149,20279,23707,16,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,DODGE/CHRYSLER,CABA,Puerta,186910,200138,147,20708,22174,16,1.07,0.030000110213483477,-0.08547008547008539,-8.55%,3.0%,0.021154889294343837,2.12%
2025-08-01,DODGE/CHRYSLER,CABA,Puerta,186910,186910,140,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,FIAT,CABA,Puerta,42450,110455,43,11308,29423,11,2.6,,,-,-,,-
2024-02-01,FIAT,CABA,Puerta,44573,84913,41,12325,23481,11,1.91,0.05001177856301542,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,FIAT,CABA,Puerta,46802,80316,46,14544,24959,14,1.72,0.050007852287259125,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,FIAT,CABA,Puerta,49142,74382,43,15853,23996,14,1.51,0.049997863339173554,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,FIAT,CABA,Puerta,51244,71296,36,16963,23600,11,1.39,0.042774001872125655,-0.07947019867549676,-7.95%,4.28%,0.07001829306755813,7.0%
2024-10-01,FIAT,CABA,Puerta,51244,64412,42,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,FIAT,CABA,Puerta,51981,60766,42,18998,22209,15,1.17,0.014382171571305946,-0.07142857142857151,-7.14%,1.44%,0.0,0.0%
2025-04-01,FIAT,CABA,Puerta,52845,56585,41,20708,22174,16,1.07,0.01662145784036473,-0.08547008547008539,-8.55%,1.66%,0.09000947468154541,9.0%
2025-08-01,FIAT,CABA,Puerta,52845,52845,39,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,FORD,CABA,Puerta,51548,134126,53,11308,29423,11,2.6,,,-,-,,-
2024-02-01,FORD,CABA,Puerta,54125,103110,50,12325,23481,11,1.91,0.04999224024210447,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,FORD,CABA,Puerta,56268,96561,56,14544,24959,14,1.72,0.03959353348729788,-0.09947643979057585,-9.95%,3.96%,0.1800405679513184,18.0%
2024-05-01,FORD,CABA,Puerta,59116,89478,52,15853,23996,14,1.51,0.05061491433852283,-0.12209302325581395,-12.21%,5.06%,0.09000275027502758,9.0%
2024-07-01,FORD,CABA,Puerta,60700,84451,42,16963,23600,11,1.39,0.026794776371878992,-0.07947019867549676,-7.95%,2.68%,0.07001829306755813,7.0%
2024-10-01,FORD,CABA,Puerta,60752,76362,50,18998,23880,15,1.26,0.0008566721581548808,-0.09352517985611508,-9.35%,0.09%,0.11996698697164421,12.0%
2025-01-01,FORD,CABA,Puerta,60752,71020,49,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,FORD,CABA,Puerta,61512,65865,48,20708,22174,16,1.07,0.012509876218066873,-0.08547008547008539,-8.55%,1.25%,0.09000947468154541,9.0%
2025-08-01,FORD,CABA,Puerta,61414,61414,46,20708,20708,15,1.0,-0.0015931850695799499,-0.06542056074766356,-6.54%,-0.16%,0.0,0.0%
2023-12-01,HONDA,CABA,Puerta,84631,220209,87,11308,29423,11,2.6,,,-,-,,-
2024-02-01,HONDA,CABA,Puerta,88863,169286,82,12325,23481,11,1.91,0.05000531720055301,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,HONDA,CABA,Puerta,92960,159528,92,14544,24959,14,1.72,0.04610467798746387,-0.09947643979057585,-9.95%,4.61%,0.1800405679513184,18.0%
2024-05-01,HONDA,CABA,Puerta,97608,147741,87,15853,23996,14,1.51,0.050000000000000044,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,HONDA,CABA,Puerta,99416,138317,70,16963,23600,11,1.39,0.01852307187935409,-0.07947019867549676,-7.95%,1.85%,0.07001829306755813,7.0%
2024-10-01,HONDA,CABA,Puerta,99416,124961,82,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,HONDA,CABA,Puerta,99416,116219,81,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,HONDA,CABA,Puerta,102399,109646,81,20708,22174,16,1.07,0.030005230546390926,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,HONDA,CABA,Puerta,102869,102869,77,20708,20708,15,1.0,0.004589888573130585,-0.06542056074766356,-6.54%,0.46%,0.0,0.0%
2023-12-01,HYUNDAI,CABA,Puerta,84276,219284,87,11308,29423,11,2.6,,,-,-,,-
2024-02-01,HYUNDAI,CABA,Puerta,88490,168576,81,12325,23481,11,1.91,0.05000237315487199,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,HYUNDAI,CABA,Puerta,92914,159449,92,14544,24959,14,1.72,0.0499943496440276,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,HYUNDAI,CABA,Puerta,97560,147668,87,15853,23996,14,1.51,0.050003228792216525,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,HYUNDAI,CABA,Puerta,100487,139806,70,16963,23600,11,1.39,0.03000205002050027,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,HYUNDAI,CABA,Puerta,100237,125992,83,19349,24321,16,1.26,-0.0024878840048961903,-0.09352517985611508,-9.35%,-0.25%,0.14065908153038964,14.07%
2025-01-01,HYUNDAI,CABA,Puerta,99896,116779,82,19321,22586,15,1.17,-0.0034019374083422704,-0.07142857142857151,-7.14%,-0.34%,-0.0014471032094681702,-0.14%
2025-04-01,HYUNDAI,CABA,Puerta,101886,109097,80,20708,22174,16,1.07,0.019920717546248135,-0.08547008547008539,-8.55%,1.99%,0.07178717457688522,7.18%
2025-08-01,HYUNDAI,CABA,Puerta,101080,101080,76,20708,20708,15,1.0,-0.007910802269202821,-0.06542056074766356,-6.54%,-0.79%,0.0,0.0%
2023-12-01,ISUZU,CABA,Puerta,53380,138892,55,11308,29423,11,2.6,,,-,-,,-
2024-02-01,ISUZU,CABA,Puerta,56049,106774,51,12325,23481,11,1.91,0.050000000000000044,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,ISUZU,CABA,Puerta,58851,100994,58,14544,24959,14,1.72,0.04999197131081723,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,ISUZU,CABA,Puerta,61794,93532,55,15853,23996,14,1.51,0.0500076464291177,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,ISUZU,CABA,Puerta,63647,88552,44,16963,23600,11,1.39,0.029986730103246373,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,ISUZU,CABA,Puerta,63647,80001,52,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,ISUZU,CABA,Puerta,63647,74404,52,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,ISUZU,CABA,Puerta,65557,70197,51,20708,22174,16,1.07,0.030009269879177403,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,ISUZU,CABA,Puerta,65557,65557,49,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,KIA-ASIA,CABA,Puerta,101860,265038,105,11308,29423,11,2.6,,,-,-,,-
2024-02-01,KIA-ASIA,CABA,Puerta,106953,203749,98,12325,23481,11,1.91,0.050000000000000044,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,KIA-ASIA,CABA,Puerta,112301,192719,112,14544,24959,14,1.72,0.050003272465475535,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,KIA-ASIA,CABA,Puerta,117916,178479,105,15853,23996,14,1.51,0.04999955476798967,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,KIA-ASIA,CABA,Puerta,121453,168976,85,16963,23600,11,1.39,0.02999592930560735,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,KIA-ASIA,CABA,Puerta,121453,152661,101,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,KIA-ASIA,CABA,Puerta,121453,141980,99,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,KIA-ASIA,CABA,Puerta,125097,133951,98,20708,22174,16,1.07,0.030003375791458398,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,KIA-ASIA,CABA,Puerta,125097,125097,94,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MAZDA,CABA,Puerta,169911,442103,175,11308,29423,11,2.6,,,-,-,,-
2024-02-01,MAZDA,CABA,Puerta,178406,339869,164,12325,23481,11,1.91,0.049996763011223466,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,MAZDA,CABA,Puerta,187327,321470,187,14544,24959,14,1.72,0.050003923634855285,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,MAZDA,CABA,Puerta,196693,297717,175,15853,23996,14,1.51,0.04999813160943156,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,MAZDA,CABA,Puerta,202594,281866,143,16963,23600,11,1.39,0.03000106765365307,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,MAZDA,CABA,Puerta,202594,254650,168,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,MAZDA,CABA,Puerta,202594,236835,166,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MAZDA,CABA,Puerta,208672,223440,165,20708,22174,16,1.07,0.030000888476460208,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,MAZDA,CABA,Puerta,208672,208672,157,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MERCEDES BENZ,CABA,Puerta,54806,142605,56,11308,29423,11,2.6,,,-,-,,-
2024-02-01,MERCEDES BENZ,CABA,Puerta,57547,109628,53,12325,23481,11,1.91,0.050012772324198096,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,MERCEDES BENZ,CABA,Puerta,60424,103693,60,14544,24959,14,1.72,0.0499939180148401,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,MERCEDES BENZ,CABA,Puerta,63445,96031,56,15853,23996,14,1.51,0.04999669005693108,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,MERCEDES BENZ,CABA,Puerta,65348,90918,46,16963,23600,11,1.39,0.029994483410828332,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,MERCEDES BENZ,CABA,Puerta,65348,82140,54,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,MERCEDES BENZ,CABA,Puerta,65348,76393,53,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MERCEDES BENZ,CABA,Puerta,67309,72073,53,20708,22174,16,1.07,0.030008569504805127,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,MERCEDES BENZ,CABA,Puerta,67309,67309,50,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,MITSUBISHI,CABA,Puerta,95206,247724,98,11308,29423,11,2.6,,,-,-,,-
2024-02-01,MITSUBISHI,CABA,Puerta,99966,190439,92,12325,23481,11,1.91,0.0499968489380922,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,MITSUBISHI,CABA,Puerta,104965,180129,104,14544,24959,14,1.72,0.05000700238080946,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,MITSUBISHI,CABA,Puerta,110213,166820,98,15853,23996,14,1.51,0.049997618253703635,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,MITSUBISHI,CABA,Puerta,113519,157938,80,16963,23600,11,1.39,0.029996461397475693,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,MITSUBISHI,CABA,Puerta,108323,136157,90,21619,27174,18,1.26,-0.045772073397404855,-0.09352517985611508,-9.35%,-4.58%,0.274479750044214,27.45%
2025-01-01,MITSUBISHI,CABA,Puerta,108323,126631,89,21619,25273,17,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,MITSUBISHI,CABA,Puerta,110820,118663,87,20708,22174,16,1.07,0.023051429520969613,-0.08547008547008539,-8.55%,2.31%,-0.04213885933669459,-4.21%
2025-08-01,MITSUBISHI,CABA,Puerta,110820,110820,83,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,NISSAN,CABA,Puerta,69345,180435,71,11308,29423,11,2.6,,,-,-,,-
2024-02-01,NISSAN,CABA,Puerta,72812,138710,67,12325,23481,11,1.91,0.04999639483740714,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,NISSAN,CABA,Puerta,76453,131201,76,14544,24959,14,1.72,0.0500054935999561,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,NISSAN,CABA,Puerta,80276,121507,71,15853,23996,14,1.51,0.05000457797601143,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,NISSAN,CABA,Puerta,82684,115037,58,16963,23600,11,1.39,0.029996512033484413,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,NISSAN,CABA,Puerta,83838,105379,69,20331,25555,16,1.26,0.013956751003821877,-0.09352517985611508,-9.35%,1.4%,0.19854978482579733,19.85%
2025-01-01,NISSAN,CABA,Puerta,83838,98007,68,20331,23767,16,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,NISSAN,CABA,Puerta,86353,92464,68,20708,22174,16,1.07,0.02999833011283659,-0.08547008547008539,-8.55%,3.0%,0.018543111504598864,1.85%
2025-08-01,NISSAN,CABA,Puerta,86353,86353,65,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,OPEL,CABA,Puerta,64428,167639,66,11308,29423,11,2.6,,,-,-,,-
2024-02-01,OPEL,CABA,Puerta,67649,128873,62,12325,23481,11,1.91,0.049993791519215236,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,OPEL,CABA,Puerta,71031,121897,70,14544,24959,14,1.72,0.04999334801696986,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,OPEL,CABA,Puerta,74583,112890,66,15853,23996,14,1.51,0.05000633526206877,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,OPEL,CABA,Puerta,76821,106879,54,16963,23600,11,1.39,0.03000683801938786,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,OPEL,CABA,Puerta,76821,96559,63,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,OPEL,CABA,Puerta,76821,89804,63,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,OPEL,CABA,Puerta,37304,39944,29,20708,22174,16,1.07,-0.5144036135952409,-0.08547008547008539,-8.55%,-51.44%,0.09000947468154541,9.0%
2025-08-01,OPEL,CABA,Puerta,37304,37304,28,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,PEUGEOT,CABA,Puerta,43110,112171,44,11308,29423,11,2.6,,,-,-,,-
2024-02-01,PEUGEOT,CABA,Puerta,45266,86232,41,12325,23481,11,1.91,0.05001159823706791,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,PEUGEOT,CABA,Puerta,48033,82430,47,14544,24959,14,1.72,0.06112755710687923,-0.09947643979057585,-9.95%,6.11%,0.1800405679513184,18.0%
2024-05-01,PEUGEOT,CABA,Puerta,50435,76339,45,15853,23996,14,1.51,0.05000728665708998,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,PEUGEOT,CABA,Puerta,51948,72274,36,16963,23600,11,1.39,0.029999008624962853,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,PEUGEOT,CABA,Puerta,51948,65296,43,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,PEUGEOT,CABA,Puerta,51627,60352,42,18998,22209,15,1.17,-0.006179256179256187,-0.07142857142857151,-7.14%,-0.62%,0.0,0.0%
2025-04-01,PEUGEOT,CABA,Puerta,53104,56862,42,20708,22174,16,1.07,0.028609061150173254,-0.08547008547008539,-8.55%,2.86%,0.09000947468154541,9.0%
2025-08-01,PEUGEOT,CABA,Puerta,52804,52804,39,20708,20708,15,1.0,-0.005649291955408309,-0.06542056074766356,-6.54%,-0.56%,0.0,0.0%
2023-12-01,RENAULT,CABA,Puerta,45515,118429,47,11308,29423,11,2.6,,,-,-,,-
2024-02-01,RENAULT,CABA,Puerta,47791,91043,44,12325,23481,11,1.91,0.05000549269471599,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,RENAULT,CABA,Puerta,50180,86114,50,14544,24959,14,1.72,0.0499884915569877,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,RENAULT,CABA,Puerta,52721,79799,47,15853,23996,14,1.51,0.05063770426464731,-0.12209302325581395,-12.21%,5.06%,0.09000275027502758,9.0%
2024-07-01,RENAULT,CABA,Puerta,54359,75629,38,16963,23600,11,1.39,0.031069213406422547,-0.07947019867549676,-7.95%,3.11%,0.07001829306755813,7.0%
2024-10-01,RENAULT,CABA,Puerta,54408,68388,45,18998,23880,15,1.26,0.0009014146691439517,-0.09352517985611508,-9.35%,0.09%,0.11996698697164421,12.0%
2025-01-01,RENAULT,CABA,Puerta,55097,64409,45,18998,22209,15,1.17,0.012663578885458104,-0.07142857142857151,-7.14%,1.27%,0.0,0.0%
2025-04-01,RENAULT,CABA,Puerta,56965,60996,45,20708,22174,16,1.07,0.03390384231446353,-0.08547008547008539,-8.55%,3.39%,0.09000947468154541,9.0%
2025-08-01,RENAULT,CABA,Puerta,57087,57087,42,20708,20708,15,1.0,0.002141665935223358,-0.06542056074766356,-6.54%,0.21%,0.0,0.0%
2023-12-01,ROVER,CABA,Puerta,145943,379739,151,11308,29423,11,2.6,,,-,-,,-
2024-02-01,ROVER,CABA,Puerta,153240,291926,141,12325,23481,11,1.91,0.04999897220147598,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,ROVER,CABA,Puerta,160902,276122,160,14544,24959,14,1.72,0.050000000000000044,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,ROVER,CABA,Puerta,168947,255720,150,15853,23996,14,1.51,0.04999937850368541,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,ROVER,CABA,Puerta,174015,242105,122,16963,23600,11,1.39,0.029997573203430772,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,ROVER,CABA,Puerta,174015,218728,144,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,ROVER,CABA,Puerta,174015,203426,143,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,ROVER,CABA,Puerta,179236,191921,141,20708,22174,16,1.07,0.03000316064707076,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,ROVER,CABA,Puerta,179236,179236,134,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,SCANIA,CABA,Puerta,63222,164503,65,11308,29423,11,2.6,,,-,-,,-
2024-02-01,SCANIA,CABA,Puerta,66383,126462,61,12325,23481,11,1.91,0.04999841827212048,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,SCANIA,CABA,Puerta,69702,119616,69,14544,24959,14,1.72,0.04999774038533955,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,SCANIA,CABA,Puerta,73188,110778,65,15853,23996,14,1.51,0.05001291211156067,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,SCANIA,CABA,Puerta,75383,104880,53,16963,23600,11,1.39,0.029991255397059602,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,SCANIA,CABA,Puerta,75383,94753,62,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,SCANIA,CABA,Puerta,75383,88124,61,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,SCANIA,CABA,Puerta,77645,83140,61,20708,22174,16,1.07,0.030006765451096484,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
2025-08-01,SCANIA,CABA,Puerta,77645,77645,58,20708,20708,15,1.0,0.0,-0.06542056074766356,-6.54%,0.0%,0.0,0.0%
2023-12-01,SEAT,CABA,Puerta,137756,358438,142,11308,29423,11,2.6,,,-,-,,-
2024-02-01,SEAT,CABA,Puerta,144644,275551,133,12325,23481,11,1.91,0.05000145184238791,-0.26538461538461544,-26.54%,5.0%,0.08993632826317643,8.99%
2024-03-01,SEAT,CABA,Puerta,151876,260633,151,14544,24959,14,1.72,0.04999861729487565,-0.09947643979057585,-9.95%,5.0%,0.1800405679513184,18.0%
2024-05-01,SEAT,CABA,Puerta,159470,241376,142,15853,23996,14,1.51,0.050001316863757195,-0.12209302325581395,-12.21%,5.0%,0.09000275027502758,9.0%
2024-07-01,SEAT,CABA,Puerta,164254,228524,115,16963,23600,11,1.39,0.029999372922806744,-0.07947019867549676,-7.95%,3.0%,0.07001829306755813,7.0%
2024-10-01,SEAT,CABA,Puerta,164254,206459,136,18998,23880,15,1.26,0.0,-0.09352517985611508,-9.35%,0.0%,0.11996698697164421,12.0%
2025-01-01,SEAT,CABA,Puerta,164254,192015,134,18998,22209,15,1.17,0.0,-0.07142857142857151,-7.14%,0.0%,0.0,0.0%
2025-04-01,SEAT,CABA,Puerta,169182,181156,133,20708,22174,16,1.07,0.030002313490082422,-0.08547008547008539,-8.55%,3.0%,0.09000947468154541,9.0%
