fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal,ipc
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,210524,828103,218,54197,213189,56,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,223197,580159,206,59075,153556,54,4261,0.06019741217153385,0.09000498182556238,0.5132945188580311,51.33%,6.02%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,235368,540261,234,64938,149059,64,4825,0.054530302826650834,0.09924672027084225,0.1324067605352477,13.24%,5.45%,9.92%,Lunetas y parabrisas,2.295388975
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,248110,471393,221,69030,131152,61,5830,0.054136501138642545,0.06301395176937996,0.20813988910951164,20.81%,5.41%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,257305,448727,181,73862,128811,52,6351,0.037060174922413536,0.06999855135448363,0.08944546945692733,8.94%,3.71%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,258819,402536,215,81248,126363,67,7122,0.0058840675462972225,0.09999729224770526,0.12131017538650402,12.13%,0.59%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,258892,372727,212,81276,117013,66,7694,0.00028205039042727975,0.0003446238676645397,0.08027884926854689,8.03%,0.03%,0.03%,Lunetas y parabrisas,1.439699766
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,266659,353608,210,88591,117478,70,8353,0.030000927027486357,0.09000196860081688,0.08569114339958728,8.57%,3.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,268513,329604,209,88621,108784,68,9023,0.006952699890121927,0.0003386348500411529,0.08028634569280846,8.03%,0.7%,0.03%,Lunetas y parabrisas,1.227514843
2025-11-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,289983,334466,198,97546,112510,66,9603,0.07995888467225054,0.10070976405140986,0.06426097462835956,6.43%,8.0%,10.07%,Lunetas y parabrisas,1.153396462
2026-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,310855,310855,220,105415,105415,74,11077,0.07197663311297564,0.08066963278863315,0.153396462171266,15.34%,7.2%,8.07%,Lunetas y parabrisas,1.0
2023-12-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,261953,1030401,271,75871,298441,78,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,293387,762607,271,82699,214962,76,4261,0.11999862570766506,0.08999485969606313,0.5132945188580311,51.33%,12.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,334462,767721,333,90969,208810,90,4825,0.1400027949431979,0.10000120920446443,0.1324067605352477,13.24%,14.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,361219,686293,322,96700,183725,86,5830,0.08000011959505127,0.06299948334047856,0.20813988910951164,20.81%,8.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,390116,680343,275,103469,180445,73,6351,0.07999856043009923,0.07000000000000006,0.08944546945692733,8.94%,8.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,405721,631009,337,113816,177016,94,7122,0.04000092280244849,0.1000009664730499,0.12131017538650402,12.13%,4.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,405721,584117,333,113816,163861,93,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,426007,564914,337,124060,164512,98,8353,0.04999987676260287,0.09000492022211293,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,426007,522930,331,124060,152285,96,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,451568,520836,309,136466,157399,93,9603,0.0600013614799757,0.10000000000000009,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,ALFA ROMEO,TIERRA DEL FUEGO,Parabrisas,478662,478662,339,147383,147383,104,11077,0.05999982283952798,0.07999794820687933,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,AUDI,TIERRA DEL FUEGO,Parabrisas,845455,3325623,875,128032,503621,132,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,AUDI,TIERRA DEL FUEGO,Parabrisas,889942,2313239,822,139555,362749,129,4261,0.052619003968277456,0.09000093726568359,0.5132945188580311,51.33%,5.26%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,AUDI,TIERRA DEL FUEGO,Parabrisas,937626,2152218,936,153511,352368,153,4825,0.053581019886689285,0.10000358281681065,0.1324067605352477,13.24%,5.36%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,AUDI,TIERRA DEL FUEGO,Parabrisas,986496,1874281,881,163182,310036,145,5830,0.052120994938280374,0.06299874276110518,0.20813988910951164,20.81%,5.21%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1019671,1778254,720,174605,304503,123,6351,0.033629127741014564,0.07000159331298805,0.08944546945692733,8.94%,3.36%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1022764,1590681,851,192066,298716,159,7122,0.0030333313392261196,0.10000286360642585,0.12131017538650402,12.13%,0.3%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1022764,1472473,840,192066,276517,157,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1073902,1424067,849,209352,277614,165,8353,0.0499998044514669,0.09000031239261497,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1058209,1298967,823,209352,256982,162,9023,-0.01461306525176409,0.0,0.08028634569280846,8.03%,-1.46%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1121701,1293766,768,230287,265612,157,9603,0.059999489703829845,0.09999904467117582,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,AUDI,TIERRA DEL FUEGO,Parabrisas,1207452,1207452,855,248710,248710,176,11077,0.07644728853767635,0.08000017369630075,0.153396462171266,15.34%,7.64%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,BMW,TIERRA DEL FUEGO,Parabrisas,1054457,4147738,1092,121710,478750,126,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,BMW,TIERRA DEL FUEGO,Parabrisas,1107180,2877910,1023,132664,344836,122,4261,0.0500001422533114,0.09000082162517464,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,BMW,TIERRA DEL FUEGO,Parabrisas,1162539,2668480,1160,145930,334967,145,4825,0.050000000000000044,0.09999698486401742,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,BMW,TIERRA DEL FUEGO,Parabrisas,1221212,2320225,1090,155124,294726,138,5830,0.0504697046722733,0.06300280956623028,0.20813988910951164,20.81%,5.05%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,BMW,TIERRA DEL FUEGO,Parabrisas,1257848,2193622,888,165983,289465,117,6351,0.029999705210888905,0.07000206286583643,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,BMW,TIERRA DEL FUEGO,Parabrisas,1257848,1956303,1047,182581,283964,152,7122,0.0,0.09999819258598763,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,BMW,TIERRA DEL FUEGO,Parabrisas,1257848,1810924,1033,182581,262862,150,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,BMW,TIERRA DEL FUEGO,Parabrisas,1320741,1751391,1044,199013,263905,157,8353,0.05000047700517074,0.08999841166386435,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,BMW,TIERRA DEL FUEGO,Parabrisas,1320741,1621229,1028,199013,244292,154,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,BMW,TIERRA DEL FUEGO,Parabrisas,1399985,1614738,959,218915,252495,149,9603,0.059999651710668456,0.1000035173581626,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,BMW,TIERRA DEL FUEGO,Parabrisas,1483984,1483984,1051,236428,236428,167,11077,0.059999928570663164,0.07999908640339859,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,CHERY,TIERRA DEL FUEGO,Parabrisas,296396,1165882,306,75871,298441,78,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,CHERY,TIERRA DEL FUEGO,Parabrisas,327725,851861,303,82699,214962,76,4261,0.10569980701493953,0.08999485969606313,0.5132945188580311,51.33%,10.57%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,CHERY,TIERRA DEL FUEGO,Parabrisas,367885,844440,367,90969,208810,90,4825,0.12254176519948135,0.10000120920446443,0.1324067605352477,13.24%,12.25%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,CHERY,TIERRA DEL FUEGO,Parabrisas,376231,714815,336,96700,183725,86,5830,0.022686437337755105,0.06299948334047856,0.20813988910951164,20.81%,2.27%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,CHERY,TIERRA DEL FUEGO,Parabrisas,402991,702797,284,103469,180445,73,6351,0.07112651535891512,0.07000000000000006,0.08944546945692733,8.94%,7.11%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,CHERY,TIERRA DEL FUEGO,Parabrisas,416361,647557,346,113816,177016,94,7122,0.03317691958381208,0.1000009664730499,0.12131017538650402,12.13%,3.32%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,CHERY,TIERRA DEL FUEGO,Parabrisas,416361,599435,342,113816,163861,93,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,CHERY,TIERRA DEL FUEGO,Parabrisas,437179,579729,345,124060,164512,98,8353,0.049999879911903466,0.09000492022211293,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,CHERY,TIERRA DEL FUEGO,Parabrisas,460311,565038,358,124060,152285,96,9023,0.052911965121837934,0.0,0.08028634569280846,8.03%,5.29%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,CHERY,TIERRA DEL FUEGO,Parabrisas,487929,562776,334,136466,157399,93,9603,0.05999856618677368,0.10000000000000009,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,CHERY,TIERRA DEL FUEGO,Parabrisas,517205,517205,366,147383,147383,104,11077,0.06000053286441265,0.07999794820687933,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,264400,1040026,273,75648,297564,78,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,283465,736815,262,82461,214344,76,4261,0.07210665658093807,0.0900618654822336,0.5132945188580311,51.33%,7.21%,9.01%,Lunetas y parabrisas,2.599313993
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,302339,693987,301,90708,208210,90,4825,0.06658317605348096,0.1000109142503729,0.1324067605352477,13.24%,6.66%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,312335,593416,278,96425,183202,86,5830,0.033062224853558364,0.06302641442871626,0.20813988910951164,20.81%,3.31%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,331406,577955,234,103175,179932,72,6351,0.06105943938399472,0.07000259268861808,0.08944546945692733,8.94%,6.11%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,340414,529438,283,113496,176518,94,7122,0.027181161475652305,0.1000339229464502,0.12131017538650402,12.13%,2.72%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,340414,490094,279,113496,163401,93,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,355857,471891,281,123722,164063,97,8353,0.04536534925120583,0.09010009163318533,0.08569114339958728,8.57%,4.54%,9.01%,Lunetas y parabrisas,1.326067524
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,358340,439868,278,123742,151895,96,9023,0.006977521869739878,0.00016165273758916854,0.08028634569280846,8.03%,0.7%,0.02%,Lunetas y parabrisas,1.227514843
2025-11-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,379543,437764,260,136123,157003,93,9603,0.05917006195233587,0.1000549530474697,0.06426097462835956,6.43%,5.92%,10.01%,Lunetas y parabrisas,1.153396462
2026-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,402468,402468,285,147012,147012,104,11077,0.060401588225839964,0.07999382911043695,0.153396462171266,15.34%,6.04%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,378084,1487207,391,76535,301054,79,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,398646,1036206,368,83423,216844,77,4261,0.05438473989907,0.08999804011236678,0.5132945188580311,51.33%,5.44%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,413086,948195,412,91766,210638,91,4825,0.036222613546856186,0.10000839097131498,0.1324067605352477,13.24%,3.62%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,422267,802282,377,97547,185333,87,5830,0.02222539616447916,0.06299718850118774,0.20813988910951164,20.81%,2.22%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,441673,770255,311,104347,181976,73,6351,0.04595670511785199,0.06970998595548816,0.08944546945692733,8.94%,4.6%,6.97%,Lunetas y parabrisas,1.743948158
2024-10-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,450255,700272,374,114782,178518,95,7122,0.019430664767825956,0.10000287502276062,0.12131017538650402,12.13%,1.94%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,450255,648232,370,114782,165251,94,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,469027,621962,371,125080,165865,98,8353,0.041691930128482824,0.0897179000191668,0.08569114339958728,8.57%,4.17%,8.97%,Lunetas y parabrisas,1.326067524
2025-08-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,469027,575738,365,125080,153538,97,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,491850,567298,336,137495,158586,94,9603,0.04866031166649254,0.09925647585545261,0.06426097462835956,6.43%,4.87%,9.93%,Lunetas y parabrisas,1.153396462
2026-04-01,CITROEN,TIERRA DEL FUEGO,Parabrisas,521361,521361,369,148494,148494,105,11077,0.06000000000000005,0.07999563620495298,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,187807,738746,194,56023,220370,58,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,197198,512579,182,61065,158729,56,4261,0.05000346099985631,0.08999875051318207,0.5132945188580311,51.33%,5.0%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,207057,475278,206,67172,154186,67,4825,0.04999543605918921,0.10000818799639721,0.1324067605352477,13.24%,5.0%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,217410,413066,194,71404,135663,63,5830,0.05000072443819814,0.06300244149347933,0.20813988910951164,20.81%,5.0%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,223933,390527,158,76402,133242,53,6351,0.030003219723103713,0.06999607865105606,0.08944546945692733,8.94%,3.0%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,223933,348278,186,84042,130709,69,7122,0.0,0.09999738226748,0.12131017538650402,12.13%,0.0%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,223933,322396,184,84042,120996,69,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,235129,311798,186,91606,121476,72,8353,0.049997097346081265,0.09000261773874962,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,235129,288625,183,91606,112448,71,9023,0.0,0.0,0.08028634569280846,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.227514843
2025-11-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,249237,287469,170,100767,116224,69,9603,0.06000110577597839,0.10000436652621003,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,DAIHATSU,TIERRA DEL FUEGO,Parabrisas,264191,264191,187,108828,108828,77,11077,0.059999117306017924,0.07999642740182789,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,565052,2222649,585,89246,351051,92,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,594820,1546125,550,97278,252856,89,4261,0.05268187706618144,0.08999843130224328,0.5132945188580311,51.33%,5.27%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,623386,1430913,622,106182,243730,106,4825,0.048024612487811424,0.09153148707827041,0.1324067605352477,13.24%,4.8%,9.15%,Lunetas y parabrisas,2.295388975
2024-05-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,652620,1239938,582,112872,214449,100,5830,0.046895502946809886,0.0630050291009776,0.20813988910951164,20.81%,4.69%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,681694,1188840,481,120317,209827,84,6351,0.044549661364959636,0.06595967113190171,0.08944546945692733,8.94%,4.45%,6.6%,Lunetas y parabrisas,1.743948158
2024-10-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,670739,1043185,558,130194,202488,108,7122,-0.016070260263402636,0.08209147502015512,0.12131017538650402,12.13%,-1.61%,8.21%,Lunetas y parabrisas,1.555277207
2025-01-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,670739,965663,551,130194,187441,106,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
2025-04-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,705448,935472,558,141912,188184,112,8353,0.051747401000985516,0.09000414765657405,0.08569114339958728,8.57%,5.17%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,705448,865948,549,143895,176633,112,9023,0.0,0.013973448334178906,0.08028634569280846,8.03%,0.0%,1.4%,Lunetas y parabrisas,1.227514843
2025-11-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,747775,862481,512,158285,182565,108,9603,0.06000017010467107,0.10000347475589844,0.06426097462835956,6.43%,6.0%,10.0%,Lunetas y parabrisas,1.153396462
2026-04-01,DODGE/CHRYSLER,TIERRA DEL FUEGO,Parabrisas,792642,792642,561,170947,170947,121,11077,0.06000066865032938,0.07999494582556776,0.153396462171266,15.34%,6.0%,8.0%,Lunetas y parabrisas,1.0
2023-12-01,FIAT,TIERRA DEL FUEGO,Parabrisas,276016,1085719,285,76131,299463,78,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,FIAT,TIERRA DEL FUEGO,Parabrisas,298763,776579,276,82982,215698,76,4261,0.08241188916584541,0.08998962314957115,0.5132945188580311,51.33%,8.24%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,FIAT,TIERRA DEL FUEGO,Parabrisas,310618,712990,310,91281,209525,91,4825,0.03968028169485516,0.1000096406449591,0.1324067605352477,13.24%,3.97%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,FIAT,TIERRA DEL FUEGO,Parabrisas,322247,612249,287,97031,184354,86,5830,0.037438268226567706,0.06299229850680854,0.20813988910951164,20.81%,3.74%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,FIAT,TIERRA DEL FUEGO,Parabrisas,350404,611087,247,104427,182116,73,6351,0.08737707410774975,0.07622306273252888,0.08944546945692733,8.94%,8.74%,7.62%,Lunetas y parabrisas,1.743948158
2024-10-01,FIAT,TIERRA DEL FUEGO,Parabrisas,361943,562921,301,114847,178619,95,7122,0.03293056015342288,0.09978262326792886,0.12131017538650402,12.13%,3.29%,9.98%,Lunetas y parabrisas,1.555277207
2025-01-01,FIAT,TIERRA DEL FUEGO,Parabrisas,362341,521663,297,114836,165329,94,7694,0.0010996206585014434,-9.577960242757033e-05,0.08027884926854689,8.03%,0.11%,-0.01%,Lunetas y parabrisas,1.439699766
2025-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,380459,504514,301,125171,165985,99,8353,0.05000262183964832,0.08999791006304636,0.08569114339958728,8.57%,5.0%,9.0%,Lunetas y parabrisas,1.326067524
2025-08-01,FIAT,TIERRA DEL FUEGO,Parabrisas,381232,467968,296,125795,154416,97,9023,0.0020317563784797432,0.004985180273386014,0.08028634569280846,8.03%,0.2%,0.5%,Lunetas y parabrisas,1.227514843
2025-11-01,FIAT,TIERRA DEL FUEGO,Parabrisas,406607,468979,278,138318,159535,94,9603,0.06656051957862918,0.0995508565523271,0.06426097462835956,6.43%,6.66%,9.96%,Lunetas y parabrisas,1.153396462
2026-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,432006,432006,306,149344,149344,105,11077,0.062465722429766224,0.07971485996038119,0.153396462171266,15.34%,6.25%,7.97%,Lunetas y parabrisas,1.0
2023-12-01,FORD,TIERRA DEL FUEGO,Parabrisas,317948,1250660,329,75700,297769,78,2816,,,,-,-,-,Lunetas y parabrisas,3.933527619
2024-02-01,FORD,TIERRA DEL FUEGO,Parabrisas,342907,891323,317,82513,214477,76,4261,0.0785002579038081,0.09000000000000008,0.5132945188580311,51.33%,7.85%,9.0%,Lunetas y parabrisas,2.599313993
2024-03-01,FORD,TIERRA DEL FUEGO,Parabrisas,362208,831408,361,90764,208340,90,4825,0.056286398352906275,0.09999636420927605,0.1324067605352477,13.24%,5.63%,10.0%,Lunetas y parabrisas,2.295388975
2024-05-01,FORD,TIERRA DEL FUEGO,Parabrisas,372632,707977,332,96486,183319,86,5830,0.028779044085166516,0.06304261601516026,0.20813988910951164,20.81%,2.88%,6.3%,Lunetas y parabrisas,1.899936419
2024-07-01,FORD,TIERRA DEL FUEGO,Parabrisas,396701,691826,280,103241,180047,72,6351,0.06459187616737161,0.0700101569139564,0.08944546945692733,8.94%,6.46%,7.0%,Lunetas y parabrisas,1.743948158
2024-10-01,FORD,TIERRA DEL FUEGO,Parabrisas,406859,632779,338,113565,176625,94,7122,0.025606187027509275,0.09999903139256694,0.12131017538650402,12.13%,2.56%,10.0%,Lunetas y parabrisas,1.555277207
2025-01-01,FORD,TIERRA DEL FUEGO,Parabrisas,406859,585755,334,113565,163499,93,7694,0.0,0.0,0.08027884926854689,8.03%,0.0%,0.0%,Lunetas y parabrisas,1.439699766
