fecha,marca,zona,cristal,precio,precio_ipc,precio_usd,instalacion,instalacion_ipc,instalacion_usd,ipc,ipc_empalme_ipim,var_precio_prom,var_instal_prom,var_ipc,var_ipc_%,var_precio_prom_%,var_instal_prom_%,tipo_cristal
2025-08-01,MERCEDES BENZ,CAPITAL FEDERAL,Aleta/Ventilete,47358,50697,36,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,MERCEDES BENZ,CAPITAL FEDERAL,Aleta/Ventilete,50200,50200,34,31853,31853,21,1.0,9841,0.06001098019342033,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,54547,151938,56,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,57275,116803,52,18488,37704,17,2.039326613,4825,0.05001191632903734,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,60139,110479,60,20337,37361,20,1.837070643,5357,0.050004364906154564,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,63146,102316,56,22168,35919,19,1.620318976,6073,0.05000083140723999,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,96869,45,23719,35327,16,1.48936646,6607,0.029993982199981062,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,87515,54,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,65040,81393,53,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,66991,76790,53,28957,33192,22,1.146262248,8585,0.029996924969249772,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,66991,71714,52,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,MITSUBISHI,CAPITAL FEDERAL,Aleta/Ventilete,71011,71011,48,31853,31853,21,1.0,9841,0.060008060784284556,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,41494,115578,42,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,43569,88851,40,18488,37704,17,2.039326613,4825,0.05000722996095819,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,45747,84041,45,20337,37361,20,1.837070643,5357,0.049989671555463744,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,48035,77832,42,22168,35919,19,1.620318976,6073,0.050014208581983466,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,73688,34,23719,35327,16,1.48936646,6607,0.029998959092328414,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,66573,41,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,49476,61915,40,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,50960,58414,40,28957,33192,22,1.146262248,8585,0.029994340690435717,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,50960,54553,39,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,NISSAN,CAPITAL FEDERAL,Aleta/Ventilete,54018,54018,37,31853,31853,21,1.0,9841,0.06000784929356362,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,12938,36040,13,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,13585,27706,12,18488,37704,17,2.039326613,4825,0.05000772916988705,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14265,26206,14,20337,37361,20,1.837070643,5357,0.05005520794994478,0.1000108178277801,0.11009700156540236,11.01%,5.01%,10.0%,Cristales laterales y de techo
2024-05-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14978,24269,13,22168,35919,19,1.620318976,6073,0.04998247458815275,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,22977,10,23719,35327,16,1.48936646,6607,0.02997730004005872,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,20759,12,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15427,19306,12,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14831,17000,11,28957,33192,22,1.146262248,8585,-0.038633564529720665,0.09000225852593546,0.09174345979744447,9.17%,-3.86%,9.0%,Cristales laterales y de techo
2025-08-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,14831,15877,11,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,OPEL,CAPITAL FEDERAL,Aleta/Ventilete,15721,15721,10,31853,31853,21,1.0,9841,0.060009439687141786,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,109069,303802,112,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,115510,235562,106,18488,37704,17,2.039326613,4825,0.05905436008398346,0.0899658059191133,0.3658436413394097,36.58%,5.91%,9.0%,Cristales laterales y de techo
2024-03-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,122122,224348,121,20337,37361,20,1.837070643,5357,0.05724179724699163,0.1000108178277801,0.11009700156540236,11.01%,5.72%,10.0%,Cristales laterales y de techo
2024-05-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,132657,214947,118,22168,35919,19,1.620318976,6073,0.08626619282356995,0.09003294487879243,0.13377098612570282,13.38%,8.63%,9.0%,Cristales laterales y de techo
2024-07-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,137843,205299,97,23719,35327,16,1.48936646,6607,0.03909330076814643,0.06996571634788884,0.08792497970558877,8.79%,3.91%,7.0%,Cristales laterales y de techo
2024-10-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,138847,186827,115,26566,35746,22,1.345559164,7313,0.00728364878883947,0.1200303554112736,0.10687549081586467,10.69%,0.73%,12.0%,Cristales laterales y de techo
2025-01-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,138847,173757,114,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,131838,151121,104,28957,33192,22,1.146262248,8585,-0.05048002477547231,0.09000225852593546,0.09174345979744447,9.17%,-5.05%,9.0%,Cristales laterales y de techo
2025-08-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,121788,130374,94,28957,30998,22,1.070498944,9193,-0.07622991853638561,0.0,0.07077382453924819,7.08%,-7.62%,0.0%,Cristales laterales y de techo
2025-11-01,PEUGEOT,CAPITAL FEDERAL,Aleta/Ventilete,129095,129095,88,31853,31853,21,1.0,9841,0.05999770092291512,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,39767,110768,41,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,41755,85154,38,18488,37704,17,2.039326613,4825,0.04999119873261759,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,43843,80544,43,20337,37361,20,1.837070643,5357,0.050005987306909416,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,46271,74974,41,22168,35919,19,1.620318976,6073,0.05537942202860213,0.09003294487879243,0.13377098612570282,13.38%,5.54%,9.0%,Cristales laterales y de techo
2024-07-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48082,71612,33,23719,35327,16,1.48936646,6607,0.03913898554169992,0.06996571634788884,0.08792497970558877,8.79%,3.91%,7.0%,Cristales laterales y de techo
2024-10-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48448,65190,40,26566,35746,22,1.345559164,7313,0.007611996173204183,0.1200303554112736,0.10687549081586467,10.69%,0.76%,12.0%,Cristales laterales y de techo
2025-01-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,48448,60629,39,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,49901,57200,39,28957,33192,22,1.146262248,8585,0.029990918097754227,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,49901,53419,38,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,RENAULT,CAPITAL FEDERAL,Aleta/Ventilete,52896,52896,36,31853,31853,21,1.0,9841,0.06001883729784985,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,38687,107761,40,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,40622,82842,37,18488,37704,17,2.039326613,4825,0.05001680150955101,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,42653,78357,42,20337,37361,20,1.837070643,5357,0.04999753827974995,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,44786,72567,40,22168,35919,19,1.620318976,6073,0.05000820575340548,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,68703,32,23719,35327,16,1.48936646,6607,0.029987049524405007,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,62070,38,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,46129,57727,37,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,47513,54462,37,28957,33192,22,1.146262248,8585,0.030002818183789026,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,47513,50863,36,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,SUZUKI,CAPITAL FEDERAL,Aleta/Ventilete,50364,50364,34,31853,31853,21,1.0,9841,0.06000463031170411,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,36378,101328,37,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,38197,77896,35,18488,37704,17,2.039326613,4825,0.050002748914178996,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,38913,71486,38,20337,37361,20,1.837070643,5357,0.018744927612116102,0.1000108178277801,0.11009700156540236,11.01%,1.87%,10.0%,Cristales laterales y de techo
2024-05-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,40383,65434,36,22168,35919,19,1.620318976,6073,0.037776578521316884,0.09003294487879243,0.13377098612570282,13.38%,3.78%,9.0%,Cristales laterales y de techo
2024-07-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41742,62170,29,23719,35327,16,1.48936646,6607,0.03365277468241579,0.06996571634788884,0.08792497970558877,8.79%,3.37%,7.0%,Cristales laterales y de techo
2024-10-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41275,55539,34,26998,36327,22,1.345559164,7313,-0.011187772507306737,0.13824360217547116,0.10687549081586467,10.69%,-1.12%,13.82%,Cristales laterales y de techo
2025-01-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,41275,51653,33,26998,33785,22,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,42514,48732,33,28957,33192,22,1.146262248,8585,0.030018170805572453,0.0725609304392918,0.09174345979744447,9.17%,3.0%,7.26%,Cristales laterales y de techo
2025-08-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,42166,45139,32,28957,30998,22,1.070498944,9193,-0.008185538881309684,0.0,0.07077382453924819,7.08%,-0.82%,0.0%,Cristales laterales y de techo
2025-11-01,TOYOTA,CAPITAL FEDERAL,Aleta/Ventilete,43270,43270,29,31853,31853,21,1.0,9841,0.02618223213015236,0.10001036018924614,0.07049894389293976,7.05%,2.62%,10.0%,Cristales laterales y de techo
2023-12-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,37184,103574,38,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,39044,79623,36,18488,37704,17,2.039326613,4825,0.050021514629948305,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,40996,75313,40,20337,37361,20,1.837070643,5357,0.0499948775740191,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,43046,69748,38,22168,35919,19,1.620318976,6073,0.05000487852473423,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,66034,31,23719,35327,16,1.48936646,6607,0.02999117223435399,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,59658,36,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,44337,55484,36,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,45667,52347,36,28957,33192,22,1.146262248,8585,0.029997519002187722,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,45518,48727,35,28957,30998,22,1.070498944,9193,-0.003262749906934981,0.0,0.07077382453924819,7.08%,-0.33%,0.0%,Cristales laterales y de techo
2025-11-01,VOLKSWAGEN,CAPITAL FEDERAL,Aleta/Ventilete,48249,48249,33,31853,31853,21,1.0,9841,0.0599982424535348,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,285808,796091,296,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,300099,611999,277,18488,37704,17,2.039326613,4825,0.05000209931142585,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,315103,578868,314,20337,37361,20,1.837070643,5357,0.04999683437798863,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,330859,536097,295,22168,35919,19,1.620318976,6073,0.050002697530648677,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,507553,240,23719,35327,16,1.48936646,6607,0.02999767272463494,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,458546,283,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,340784,426466,280,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,351008,402347,277,28957,33192,22,1.146262248,8585,0.030001408516831862,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,351008,375754,273,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,AUDI,CAPITAL FEDERAL,Custodia/Coleta,372069,372069,254,31853,31853,21,1.0,9841,0.06000148144771633,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,121177,337526,125,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,127235,259475,117,18488,37704,17,2.039326613,4825,0.049992985467539164,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,133597,245428,133,20337,37361,20,1.837070643,5357,0.050001964868157334,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,140277,227294,125,22168,35919,19,1.620318976,6073,0.05000112277970303,0.09003294487879243,0.13377098612570282,13.38%,5.0%,9.0%,Cristales laterales y de techo
2024-07-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,215192,102,23719,35327,16,1.48936646,6607,0.02999779008675696,0.06996571634788884,0.08792497970558877,8.79%,3.0%,7.0%,Cristales laterales y de techo
2024-10-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,194414,120,26566,35746,22,1.345559164,7313,0.0,0.1200303554112736,0.10687549081586467,10.69%,0.0%,12.0%,Cristales laterales y de techo
2025-01-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,144485,180813,118,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,148820,170587,117,28957,33192,22,1.146262248,8585,0.030003114510156692,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,148820,159312,115,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,BMW,CAPITAL FEDERAL,Custodia/Coleta,157749,157749,108,31853,31853,21,1.0,9841,0.05999865609461086,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,95315,265493,98,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,100081,204099,92,18488,37704,17,2.039326613,4825,0.05000262288202273,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,105085,193050,104,20337,37361,20,1.837070643,5357,0.04999950040467227,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,114099,184877,101,22168,35919,19,1.620318976,6073,0.08577817956892031,0.09003294487879243,0.13377098612570282,13.38%,8.58%,9.0%,Cristales laterales y de techo
2024-07-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,117900,175597,83,23719,35327,16,1.48936646,6607,0.0333131754003102,0.06996571634788884,0.08792497970558877,8.79%,3.33%,7.0%,Cristales laterales y de techo
2024-10-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,118227,159082,98,26566,35746,22,1.345559164,7313,0.002773536895674278,0.1200303554112736,0.10687549081586467,10.69%,0.28%,12.0%,Cristales laterales y de techo
2025-01-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,118227,147952,97,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,121774,139585,96,28957,33192,22,1.146262248,8585,0.030001607077909442,0.09000225852593546,0.09174345979744447,9.17%,3.0%,9.0%,Cristales laterales y de techo
2025-08-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,121774,130359,94,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,CHEVROLET,CAPITAL FEDERAL,Custodia/Coleta,129080,129080,88,31853,31853,21,1.0,9841,0.05999638674922392,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,70027,195055,72,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,73529,149950,67,18488,37704,17,2.039326613,4825,0.050009282134034105,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
2024-03-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,77205,141832,77,20337,37361,20,1.837070643,5357,0.049993879965727794,0.1000108178277801,0.11009700156540236,11.01%,5.0%,10.0%,Cristales laterales y de techo
2024-05-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,81411,131912,72,22168,35919,19,1.620318976,6073,0.05447833689527881,0.09003294487879243,0.13377098612570282,13.38%,5.45%,9.0%,Cristales laterales y de techo
2024-07-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,84475,125814,59,23719,35327,16,1.48936646,6607,0.03763619166943033,0.06996571634788884,0.08792497970558877,8.79%,3.76%,7.0%,Cristales laterales y de techo
2024-10-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,85012,114388,70,26566,35746,22,1.345559164,7313,0.006356910328499499,0.1200303554112736,0.10687549081586467,10.69%,0.64%,12.0%,Cristales laterales y de techo
2025-01-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,85012,106386,69,26566,33245,21,1.251424313,7864,0.0,0.0,0.07522216915167435,7.52%,0.0%,0.0%,Cristales laterales y de techo
2025-04-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,84899,97317,67,28957,33192,22,1.146262248,8585,-0.001329224109537508,0.09000225852593546,0.09174345979744447,9.17%,-0.13%,9.0%,Cristales laterales y de techo
2025-08-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,84899,90884,66,28957,30998,22,1.070498944,9193,0.0,0.0,0.07077382453924819,7.08%,0.0%,0.0%,Cristales laterales y de techo
2025-11-01,CITROEN,CAPITAL FEDERAL,Custodia/Coleta,89993,89993,61,31853,31853,21,1.0,9841,0.06000070672210511,0.10001036018924614,0.07049894389293976,7.05%,6.0%,10.0%,Cristales laterales y de techo
2023-12-01,DODGE/CHRYSLER,CAPITAL FEDERAL,Custodia/Coleta,145659,405719,150,16962,47246,17,2.785401287,3533,,,,-,-,-,Cristales laterales y de techo
2024-02-01,DODGE/CHRYSLER,CAPITAL FEDERAL,Custodia/Coleta,152942,311899,141,18488,37704,17,2.039326613,4825,0.050000343267494696,0.0899658059191133,0.3658436413394097,36.58%,5.0%,9.0%,Cristales laterales y de techo
